Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
1017,Region 6,200944,219,84393,5604,6.64,6.698
1017,Region 6,200945,208,68576,4183,6.1,6.428
1017,Region 6,200946,203,63371,3502,5.526,5.816
1017,Region 6,200947,213,60034,2740,4.564,4.382
1017,Region 6,200948,207,74605,3018,4.045,3.91
1017,Region 6,200949,208,72499,2749,3.792,3.563
1017,Region 6,200950,194,56702,1985,3.501,3.546
1017,Region 6,200951,193,46743,1750,3.744,3.397
1017,Region 6,200952,188,58924,2051,3.481,3.126
1017,Region 6,201001,201,76359,2060,2.698,2.386
1017,Region 6,201002,204,82391,2474,3.003,2.848
1017,Region 6,201003,200,80930,2314,2.859,2.529
1017,Region 6,201004,193,77644,2168,2.792,2.567
1017,Region 6,201005,184,75064,2371,3.159,2.796
1017,Region 6,201006,189,77849,2110,2.71,2.448
1017,Region 6,201007,175,84220,2506,2.976,2.604
1017,Region 6,201008,189,88381,2771,3.135,2.583
1017,Region 6,201009,182,83384,2440,2.926,2.641
1017,Region 6,201010,183,85036,2439,2.868,2.646
1017,Region 6,201011,177,73170,1692,2.312,1.934
1017,Region 6,201012,185,78502,1663,2.118,1.891
1017,Region 6,201013,180,73707,1388,1.883,1.67
1017,Region 6,201014,179,75409,1283,1.701,1.497
1017,Region 6,201015,177,78694,1153,1.465,1.351
1017,Region 6,201016,159,61232,860,1.404,1.292
1017,Region 6,201017,104,41139,339,0.824,0.575
1017,Region 7,200935,55,13610,516,3.791,4.14
1017,Region 7,200936,60,15278,610,3.993,4.479
1017,Region 7,200937,56,13911,652,4.687,5.121
1017,Region 7,200938,60,17778,933,5.248,4.945
1017,Region 7,200939,61,19431,1002,5.157,4.729
1017,Region 7,200940,126,36433,2602,7.142,6.895
1017,Region 7,200941,127,37261,3877,10.405,10.295
1017,Region 7,200942,130,39132,4409,11.267,11.313
1017,Region 7,200943,133,37981,3135,8.254,8.298
1017,Region 7,200944,130,36378,2500,6.872,7.085
1017,Region 7,200945,127,35174,1701,4.836,4.989
1017,Region 7,200946,126,33321,977,2.932,2.88
1017,Region 7,200947,130,26689,674,2.525,2.637
1017,Region 7,200948,131,34779,748,2.151,2.406
1017,Region 7,200949,128,29623,570,1.924,2.269
1017,Region 7,200950,125,29853,447,1.497,1.548
1017,Region 7,200951,124,19579,357,1.823,1.929
1017,Region 7,200952,117,21242,374,1.761,1.906
1017,Region 7,201001,117,23334,406,1.74,1.749
1017,Region 7,201002,124,30493,349,1.145,1.076
1017,Region 7,201003,127,30861,462,1.497,1.551
1017,Region 7,201004,122,30182,439,1.455,1.391
1017,Region 7,201005,124,32417,674,2.079,1.909
1017,Region 7,201006,123,32019,691,2.158,2.11
1017,Region 7,201007,123,32748,707,2.159,2.171
1017,Region 7,201008,126,33870,650,1.919,1.713
1017,Region 7,201009,124,32538,764,2.348,2.263
1017,Region 7,201010,120,31379,542,1.727,1.598
1017,Region 7,201011,120,28285,548,1.937,1.981
1017,Region 7,201012,115,28803,364,1.264,1.386
1017,Region 7,201013,110,26919,311,1.155,1.169
1017,Region 7,201014,111,29222,290,0.992,0.999
1017,Region 7,201015,96,25982,219,0.843,0.838
1017,Region 7,201016,94,25700,195,0.759,0.746
1017,Region 7,201017,87,23507,175,0.744,0.695
1017,Region 8,200935,73,37704,320,0.849,0.692
1017,Region 8,200936,70,34102,522,1.531,1.384
1017,Region 8,200937,70,37783,779,2.062,1.895
1017,Region 8,200938,70,37425,922,2.464,2.234
1017,Region 8,200939,70,39445,1570,3.98,3.886
1017,Region 8,200940,104,57408,3783,6.59,6.229
1017,Region 8,200941,112,58392,5133,8.791,8.301
1017,Region 8,200942,114,59815,5110,8.543,8.515
1017,Region 8,200943,109,50253,3074,6.117,6.036
1017,Region 8,200944,106,51755,2593,5.01,4.792
1017,Region 8,200945,105,52639,1537,2.92,2.869
1017,Region 8,200946,102,51637,1243,2.407,2.424
1017,Region 8,200947,105,41023,858,2.092,2.052
1017,Region 8,200948,103,52479,953,1.816,1.689
1017,Region 8,200949,101,47136,757,1.606,1.468
1017,Region 8,200950,100,48510,687,1.416,1.295
1017,Region 8,200951,85,30031,441,1.468,1.503
1017,Region 8,200952,93,34590,536,1.55,1.376
1017,Region 8,201001,92,47733,536,1.123,1.01
1017,Region 8,201002,96,47105,410,0.87,0.826
1017,Region 8,201003,98,48739,660,1.354,1.257
1017,Region 8,201004,98,52490,819,1.56,1.414
1017,Region 8,201005,94,51692,760,1.47,1.519
1017,Region 8,201006,89,50413,754,1.496,1.367
1017,Region 8,201007,76,43889,624,1.422,1.453
1017,Region 8,201008,93,54538,843,1.546,1.454
1017,Region 8,201009,93,57237,743,1.298,1.207
1017,Region 8,201010,95,54791,719,1.312,1.181
1017,Region 8,201011,92,49445,617,1.248,1.168
1017,Region 8,201012,95,50813,589,1.159,0.97
1017,Region 8,201013,92,46626,535,1.147,0.988
1017,Region 8,201014,93,46136,414,0.897,0.785
1017,Region 8,201015,90,45023,394,0.875,0.74
1017,Region 8,201016,80,42451,325,0.766,0.727
1017,Region 8,201017,65,33169,89,0.268,0.271
1017,Region 9,200935,187,50225,1397,2.781,2.918
1017,Region 9,200936,186,48339,1497,3.097,3.371
1017,Region 9,200937,182,54904,1743,3.175,3.608
1017,Region 9,200938,156,49087,1810,3.687,3.352
1017,Region 9,200939,158,50606,2332,4.608,4.966
1017,Region 9,200940,248,96336,4715,4.894,5.997
1017,Region 9,200941,267,95835,5889,6.145,7.261
1017,Region 9,200942,263,97307,4390,4.511,5.953
1017,Region 9,200943,262,99306,4631,4.663,6.508
1017,Region 9,200944,271,96920,4256,4.391,6.317
1017,Region 9,200945,274,91948,3359,3.653,5.138
1017,Region 9,200946,273,101283,3482,3.438,4.572
1017,Region 9,200947,265,72748,2869,3.944,5.395
1017,Region 9,200948,265,96601,2867,2.968,3.923
1017,Region 9,200949,261,94472,2445,2.588,3.424
1017,Region 9,200950,245,84819,2064,2.433,3.585
1017,Region 9,200951,236,56608,1517,2.68,4.106
1017,Region 9,200952,233,58710,1806,3.076,4.402
1017,Region 9,201001,242,78384,1716,2.189,3.092
1017,Region 9,201002,253,92958,1782,1.917,2.992
1017,Region 9,201003,257,80507,1582,1.965,2.838
1017,Region 9,201004,255,93196,2039,2.188,3.28
1017,Region 9,201005,251,95376,2163,2.268,3.322
1017,Region 9,201006,236,85527,2246,2.626,3.855
1017,Region 9,201007,244,81860,1565,1.912,2.529
1017,Region 9,201008,239,87995,2245,2.551,3.445
1017,Region 9,201009,240,88740,2133,2.404,3.411
1017,Region 9,201010,230,84184,1850,2.198,3.171
1017,Region 9,201011,225,76674,1753,2.286,3.33
1017,Region 9,201012,226,74505,1479,1.985,2.838
1017,Region 9,201013,214,74089,1641,2.215,3.105
1017,Region 9,201014,207,72406,1216,1.679,2.305
1017,Region 9,201015,199,75346,1205,1.599,2.054
1017,Region 9,201016,173,63062,944,1.497,1.778
1017,Region 9,201017,145,46675,345,0.739,0.51
1017,Region 10,200935,38,8562,381,4.45,4.534
1017,Region 10,200936,42,7903,440,5.568,4.173
1017,Region 10,200937,42,9845,408,4.144,3.569
1017,Region 10,200938,39,9095,507,5.574,4.709
1017,Region 10,200939,43,10059,779,7.744,6.869
1017,Region 10,200940,66,19448,1605,8.253,7.209
1017,Region 10,200941,66,17880,1718,9.609,9.225
1017,Region 10,200942,65,17961,1559,8.68,8.577
1017,Region 10,200943,65,17026,1243,7.301,7.165
1017,Region 10,200944,63,16532,819,4.954,5.127
1017,Region 10,200945,67,17013,653,3.838,3.976
1017,Region 10,200946,61,15960,452,2.832,2.912
1017,Region 10,200947,61,10389,231,2.224,2.388
1017,Region 10,200948,61,15834,289,1.825,1.611
1017,Region 10,200949,60,13869,220,1.586,1.302
1017,Region 10,200950,54,11754,171,1.455,1.496
1017,Region 10,200951,57,7999,145,1.813,1.597
1017,Region 10,200952,53,8071,175,2.168,2.025
1017,Region 10,201001,57,14643,193,1.318,1.153
1017,Region 10,201002,49,12806,168,1.312,1.24
1017,Region 10,201003,51,13000,178,1.369,1.154
1017,Region 10,201004,51,13172,257,1.951,1.823
1017,Region 10,201005,47,12390,227,1.832,1.674
1017,Region 10,201006,49,13978,229,1.638,1.442
1017,Region 10,201007,49,12580,287,2.281,1.85
1017,Region 10,201008,47,13926,249,1.788,1.308
1017,Region 10,201009,44,12141,201,1.656,1.357
1017,Region 10,201010,43,11884,175,1.473,1.242
1017,Region 10,201011,45,9938,145,1.459,1.294
1017,Region 10,201012,43,9704,112,1.154,0.974
1017,Region 10,201013,38,9288,98,1.055,0.808
1017,Region 10,201014,37,9111,103,1.131,0.929
1017,Region 10,201015,31,7468,75,1.004,0.854
1017,Region 10,201016,29,7037,64,0.909,0.541
1017,Region 10,201017,18,4420,41,0.928,0.581
1018,National,200935,1360,612017,20903,3.415,3.475
1018,National,200936,1376,603412,22404,3.713,4.06
1018,National,200937,1390,690184,26172,3.792,4.248
1018,National,200938,1326,655273,24403,3.724,4.189
1018,National,200939,1344,656827,27971,4.259,4.869
1018,National,200940,2011,836858,47145,5.634,6.083
1018,National,200941,2080,843647,55670,6.599,7.033
1018,National,200942,2102,881794,66229,7.511,7.69
1018,National,200943,2119,880154,64320,7.308,7.516
1018,National,200944,2133,875538,54689,6.246,6.616
1018,National,200945,2123,837865,41110,4.907,5.195
1018,National,200946,2097,831117,31485,3.788,4.041
1018,National,200947,2088,639211,22031,3.447,3.518
1018,National,200948,2052,799052,21628,2.707,2.731
1018,National,200949,2019,757774,18701,2.468,2.471
1018,National,200950,1941,706774,16189,2.291,2.332
1018,National,200951,1865,519166,13764,2.651,2.577
1018,National,200952,1871,565196,15075,2.667,2.563
1018,National,201001,1931,702302,13914,1.981,1.882
1018,National,201002,1943,747550,13523,1.809,1.848
1018,National,201003,1984,741775,14073,1.897,1.858
1018,National,201004,1957,759913,14390,1.894,1.944
1018,National,201005,1923,744137,15251,2.049,2.065
1018,National,201006,1913,734115,14879,2.027,2.074
1018,National,201007,1867,732756,14325,1.955,1.902
1018,National,201008,1923,787763,15744,1.999,1.94
1018,National,201009,1883,761035,14300,1.879,1.908
1018,National,201010,1873,749147,14037,1.874,1.878
1018,National,201011,1852,717424,12428,1.732,1.75
1018,National,201012,1827,720339,10996,1.527,1.554
1018,National,201013,1772,683396,9991,1.462,1.506
1018,National,201014,1710,686422,8218,1.197,1.229
1018,National,201015,1658,697626,7947,1.139,1.169
1018,National,201016,1553,648868,7230,1.114,1.076
1018,National,201017,1459,624850,6954,1.113,1.056
1018,National,201018,1133,508062,5504,1.083,1.056
1018,Region 1,200935,96,64093,257,0.401,0.628
1018,Region 1,200936,96,53552,265,0.495,0.838
1018,Region 1,200937,99,73590,478,0.65,1.049
1018,Region 1,200938,101,76099,622,0.817,1.069
1018,Region 1,200939,102,73743,614,0.833,1.165
1018,Region 1,200940,133,40591,665,1.638,1.626
1018,Region 1,200941,145,38368,930,2.424,2.507
1018,Region 1,200942,146,41669,1883,4.519,4.468
1018,Region 1,200943,148,45199,3222,7.128,6.211
1018,Region 1,200944,152,47875,4703,9.823,9.688
1018,Region 1,200945,148,44846,3365,7.503,7.471
1018,Region 1,200946,155,45824,2273,4.96,4.903
1018,Region 1,200947,151,27742,861,3.104,2.828
1018,Region 1,200948,152,39966,775,1.939,1.97
1018,Region 1,200949,155,40778,595,1.459,1.324
1018,Region 1,200950,138,36092,434,1.202,1.104
1018,Region 1,200951,139,22963,270,1.176,1.058
1018,Region 1,200952,135,23827,267,1.121,1.127
1018,Region 1,201001,138,31688,276,0.871,0.782
1018,Region 1,201002,143,33169,235,0.708,0.633
1018,Region 1,201003,146,34664,278,0.802,0.791
1018,Region 1,201004,144,38012,303,0.797,0.775
1018,Region 1,201005,143,38208,352,0.921,0.843
1018,Region 1,201006,142,36279,326,0.899,0.787
1018,Region 1,201007,139,33120,365,1.102,0.986
1018,Region 1,201008,137,35489,288,0.812,0.819
1018,Region 1,201009,138,35276,234,0.663,0.658
1018,Region 1,201010,137,33860,227,0.67,0.75
1018,Region 1,201011,134,32617,183,0.561,0.51
1018,Region 1,201012,135,34803,189,0.543,0.516
1018,Region 1,201013,133,33075,191,0.577,0.576
1018,Region 1,201014,126,34158,248,0.726,0.622
1018,Region 1,201015,122,33651,164,0.487,0.484
1018,Region 1,201016,111,28203,115,0.408,0.436
1018,Region 1,201017,100,29522,111,0.376,0.412
1018,Region 1,201018,76,21620,110,0.509,0.641
1018,Region 2,200935,53,89896,1426,1.586,2.69
1018,Region 2,200936,59,91248,1775,1.945,4.108
1018,Region 2,200937,56,95006,1828,1.924,3.253
1018,Region 2,200938,56,100622,2133,2.12,2.92
1018,Region 2,200939,57,94551,1904,2.014,2.491
1018,Region 2,200940,186,117207,2397,2.045,2.151
1018,Region 2,200941,194,109925,2738,2.491,3.277
1018,Region 2,200942,206,125592,4776,3.803,5.726
1018,Region 2,200943,202,128798,6321,4.908,7.962
1018,Region 2,200944,206,126771,6258,4.936,8.125
1018,Region 2,200945,208,129536,6129,4.732,6.53
1018,Region 2,200946,200,127634,5010,3.925,4.754
1018,Region 2,200947,199,107569,4325,4.021,4.152
1018,Region 2,200948,199,121721,3846,3.16,2.869
1018,Region 2,200949,191,113354,3340,2.947,2.807
1018,Region 2,200950,193,112213,3172,2.827,2.366
1018,Region 2,200951,183,92184,2707,2.937,2.336
1018,Region 2,200952,185,97694,3000,3.071,2.313
1018,Region 2,201001,179,108387,2326,2.146,1.658
1018,Region 2,201002,180,109180,2257,2.067,1.819
1018,Region 2,201003,190,112695,2420,2.147,1.884
1018,Region 2,201004,185,109974,2066,1.879,1.642
1018,Region 2,201005,179,109648,2196,2.003,1.592
1018,Region 2,201006,177,106660,2197,2.06,1.768
1018,Region 2,201007,174,108102,2017,1.866,1.668
1018,Region 2,201008,178,102565,1707,1.664,1.538
1018,Region 2,201009,182,104893,1414,1.348,1.238
1018,Region 2,201010,178,105662,1481,1.402,1.346
1018,Region 2,201011,176,108016,1707,1.58,1.314
1018,Region 2,201012,173,108529,1619,1.492,1.405
1018,Region 2,201013,172,100495,1555,1.547,1.368
1018,Region 2,201014,152,103743,1242,1.197,0.989
1018,Region 2,201015,142,109514,1462,1.335,1.302
1018,Region 2,201016,136,107253,1476,1.376,1.152
1018,Region 2,201017,117,98404,1398,1.421,1.221
1018,Region 2,201018,64,92791,1303,1.404,1.415
1018,Region 3,200935,169,82952,1318,1.589,1.7
1018,Region 3,200936,176,91810,2159,2.352,2.949
1018,Region 3,200937,177,102794,2961,2.881,3.568
1018,Region 3,200938,170,95666,3349,3.501,3.983
1018,Region 3,200939,172,88682,3578,4.035,4.021
1018,Region 3,200940,208,110594,6445,5.828,6.074
1018,Region 3,200941,227,127886,9291,7.265,6.939
1018,Region 3,200942,242,132575,15929,12.015,10.222
1018,Region 3,200943,246,134352,16526,12.301,10.533
1018,Region 3,200944,250,125656,11369,9.048,8.328
1018,Region 3,200945,252,119426,7475,6.259,5.616
1018,Region 3,200946,249,117312,4818,4.107,3.851
1018,Region 3,200947,245,87114,2876,3.301,3.082
1018,Region 3,200948,237,101691,2598,2.555,2.233
1018,Region 3,200949,236,101130,2505,2.477,2.257
1018,Region 3,200950,221,92424,2271,2.457,2.198
1018,Region 3,200951,216,80164,2164,2.699,2.71
1018,Region 3,200952,219,86118,2203,2.558,2.339
1018,Region 3,201001,225,97747,2131,2.18,1.987
1018,Region 3,201002,225,99629,1856,1.863,1.838
1018,Region 3,201003,225,99992,1811,1.811,1.574
1018,Region 3,201004,231,100622,2010,1.998,1.818
1018,Region 3,201005,217,91799,1734,1.889,1.822
1018,Region 3,201006,222,85540,1424,1.665,1.694
1018,Region 3,201007,218,95524,1470,1.539,1.429
1018,Region 3,201008,219,100194,1569,1.566,1.441
1018,Region 3,201009,212,100681,1738,1.726,1.644
1018,Region 3,201010,207,98877,1696,1.715,1.67
1018,Region 3,201011,208,101446,1605,1.582,1.594
1018,Region 3,201012,211,103040,1470,1.427,1.406
1018,Region 3,201013,196,93305,1242,1.331,1.221
1018,Region 3,201014,189,94263,998,1.059,1.024
1018,Region 3,201015,184,93551,937,1.002,1.003
1018,Region 3,201016,176,91405,960,1.05,0.865
1018,Region 3,201017,156,83442,930,1.115,0.881
1018,Region 3,201018,143,81641,913,1.118,0.899
1018,Region 4,200935,344,130948,9723,7.425,6.595
1018,Region 4,200936,341,127745,9621,7.531,6.769
1018,Region 4,200937,356,151133,9874,6.533,6.401
1018,Region 4,200938,333,136135,8403,6.173,5.89
1018,Region 4,200939,345,135784,8320,6.127,6.225
1018,Region 4,200940,450,170236,10831,6.362,6.186
1018,Region 4,200941,449,177520,9858,5.553,5.316
1018,Region 4,200942,446,176099,9157,5.2,4.884
1018,Region 4,200943,458,178984,9394,5.249,4.947
1018,Region 4,200944,445,174885,7836,4.481,4.331
1018,Region 4,200945,439,166670,6395,3.837,3.653
1018,Region 4,200946,442,167388,5596,3.343,3.202
1018,Region 4,200947,440,127553,4287,3.361,3.012
1018,Region 4,200948,430,161825,4546,2.809,2.655
1018,Region 4,200949,416,153288,3640,2.375,2.265
1018,Region 4,200950,403,143457,3529,2.46,2.208
1018,Region 4,200951,381,98612,2959,3.001,2.449
1018,Region 4,200952,402,113134,3246,2.869,2.351
1018,Region 4,201001,433,141940,2912,2.052,1.681
1018,Region 4,201002,419,151436,2753,1.818,1.678
1018,Region 4,201003,425,148603,3045,2.049,1.905
1018,Region 4,201004,419,152618,2972,1.947,1.857
1018,Region 4,201005,422,143853,3334,2.318,2.082
1018,Region 4,201006,432,155846,3410,2.188,1.877
1018,Region 4,201007,420,150817,3379,2.24,2.073
1018,Region 4,201008,444,178042,4278,2.403,2.031
1018,Region 4,201009,427,157331,3608,2.293,1.912
1018,Region 4,201010,437,154935,4023,2.597,2.163
1018,Region 4,201011,434,152075,3295,2.167,1.872
1018,Region 4,201012,417,152323,2781,1.826,1.623
1018,Region 4,201013,409,143357,2321,1.619,1.531
1018,Region 4,201014,387,135169,1688,1.249,1.21
1018,Region 4,201015,378,135747,1530,1.127,1.146
1018,Region 4,201016,362,134954,1532,1.135,1.065
1018,Region 4,201017,353,132996,1582,1.19,1.096
1018,Region 4,201018,321,116563,1385,1.188,1.083
1018,Region 5,200935,202,82442,1583,1.92,1.808
1018,Region 5,200936,211,84386,2150,2.548,2.403
1018,Region 5,200937,210,93464,2307,2.468,2.369
1018,Region 5,200938,209,91887,2279,2.48,2.273
1018,Region 5,200939,200,90291,2519,2.79,2.442
1018,Region 5,200940,281,112164,4968,4.429,4.041
1018,Region 5,200941,280,112101,7209,6.431,5.938
1018,Region 5,200942,285,120552,11234,9.319,9.072
1018,Region 5,200943,292,121064,10959,9.052,8.832
1018,Region 5,200944,291,114373,8751,7.651,7.453
1018,Region 5,200945,295,112037,6313,5.635,5.378
1018,Region 5,200946,286,107387,4132,3.848,3.641
1018,Region 5,200947,279,78350,2310,2.948,2.664
1018,Region 5,200948,267,99551,1988,1.997,1.867
1018,Region 5,200949,263,91625,1880,2.052,1.853
1018,Region 5,200950,268,90950,1429,1.571,1.475
1018,Region 5,200951,251,64283,1454,2.262,1.845
1018,Region 5,200952,246,62886,1417,2.253,1.931
1018,Region 5,201001,247,82087,1358,1.654,1.404
1018,Region 5,201002,250,88383,1239,1.402,1.199
1018,Region 5,201003,265,91784,1323,1.441,1.242
1018,Region 5,201004,259,92003,1317,1.431,1.217
1018,Region 5,201005,262,93690,1440,1.537,1.352
1018,Region 5,201006,254,90004,1492,1.658,1.433
1018,Region 5,201007,249,89896,1405,1.563,1.305
1018,Region 5,201008,251,92763,1144,1.233,1.118
1018,Region 5,201009,240,88762,1025,1.155,1.049
1018,Region 5,201010,242,88478,885,1,0.905
1018,Region 5,201011,238,85420,879,1.029,0.893
1018,Region 5,201012,223,78805,715,0.907,0.825
1018,Region 5,201013,222,78340,689,0.879,0.771
1018,Region 5,201014,219,80987,631,0.779,0.688
1018,Region 5,201015,215,83838,669,0.798,0.667
1018,Region 5,201016,192,75996,539,0.709,0.601
1018,Region 5,201017,185,76759,573,0.746,0.621
1018,Region 5,201018,159,62768,356,0.567,0.466
1018,Region 6,200935,143,51585,3982,7.719,4.724
1018,Region 6,200936,135,49049,3365,6.86,5.503
1018,Region 6,200937,142,57754,5142,8.903,7.294
1018,Region 6,200938,132,41479,3445,8.305,7.604
1018,Region 6,200939,136,54235,5353,9.87,9.462
1018,Region 6,200940,209,76441,9134,11.949,12.841
1018,Region 6,200941,213,68479,9027,13.182,13.391
1018,Region 6,200942,205,71092,7782,10.946,11.378
1018,Region 6,200943,204,67191,5815,8.654,9.158
1018,Region 6,200944,219,84393,5604,6.64,6.698
1018,Region 6,200945,208,68576,4183,6.1,6.428
1018,Region 6,200946,203,63371,3502,5.526,5.816
1018,Region 6,200947,213,60034,2740,4.564,4.382
1018,Region 6,200948,207,74605,3018,4.045,3.91
1018,Region 6,200949,208,72499,2749,3.792,3.563
1018,Region 6,200950,194,56702,1985,3.501,3.546
1018,Region 6,200951,193,46743,1750,3.744,3.397
1018,Region 6,200952,188,58924,2051,3.481,3.126
1018,Region 6,201001,201,76359,2060,2.698,2.386
1018,Region 6,201002,204,82391,2474,3.003,2.848
1018,Region 6,201003,200,80930,2314,2.859,2.529
1018,Region 6,201004,193,77644,2168,2.792,2.567
1018,Region 6,201005,184,75064,2371,3.159,2.796
1018,Region 6,201006,189,77849,2110,2.71,2.448
1018,Region 6,201007,175,84220,2506,2.976,2.604
1018,Region 6,201008,189,88381,2771,3.135,2.583
1018,Region 6,201009,183,83436,2440,2.924,2.639
1018,Region 6,201010,184,85097,2439,2.866,2.644
1018,Region 6,201011,178,73219,1692,2.311,1.932
1018,Region 6,201012,186,78560,1663,2.117,1.89
1018,Region 6,201013,181,73771,1388,1.881,1.669
1018,Region 6,201014,181,75537,1283,1.699,1.494
1018,Region 6,201015,179,78991,1154,1.461,1.346
1018,Region 6,201016,164,61978,862,1.391,1.276
1018,Region 6,201017,169,66588,841,1.263,0.974
1018,Region 6,201018,99,41407,363,0.877,0.694
1018,Region 7,200935,55,13610,516,3.791,4.14
1018,Region 7,200936,60,15278,610,3.993,4.479
1018,Region 7,200937,56,13911,652,4.687,5.121
1018,Region 7,200938,60,17778,933,5.248,4.945
1018,Region 7,200939,61,19431,1002,5.157,4.729
1018,Region 7,200940,126,36433,2602,7.142,6.895
1018,Region 7,200941,127,37261,3877,10.405,10.295
1018,Region 7,200942,130,39132,4409,11.267,11.313
1018,Region 7,200943,133,37981,3135,8.254,8.298
1018,Region 7,200944,130,36378,2500,6.872,7.085
1018,Region 7,200945,127,35174,1701,4.836,4.989
1018,Region 7,200946,126,33321,977,2.932,2.88
1018,Region 7,200947,130,26689,674,2.525,2.637
1018,Region 7,200948,131,34779,748,2.151,2.406
1018,Region 7,200949,128,29623,570,1.924,2.269
1018,Region 7,200950,125,29853,447,1.497,1.548
1018,Region 7,200951,124,19579,357,1.823,1.929
1018,Region 7,200952,117,21242,374,1.761,1.906
1018,Region 7,201001,117,23334,406,1.74,1.749
1018,Region 7,201002,124,30493,349,1.145,1.076
1018,Region 7,201003,127,30861,462,1.497,1.551
1018,Region 7,201004,122,30182,439,1.455,1.391
1018,Region 7,201005,124,32417,674,2.079,1.909
1018,Region 7,201006,123,32019,691,2.158,2.11
1018,Region 7,201007,123,32748,707,2.159,2.171
1018,Region 7,201008,126,33870,650,1.919,1.713
1018,Region 7,201009,124,32538,764,2.348,2.263
1018,Region 7,201010,120,31379,542,1.727,1.598
1018,Region 7,201011,120,28285,548,1.937,1.981
1018,Region 7,201012,116,28943,376,1.299,1.428
1018,Region 7,201013,111,26996,321,1.189,1.212
1018,Region 7,201014,112,29372,299,1.018,1.031
1018,Region 7,201015,97,26106,226,0.866,0.868
1018,Region 7,201016,95,25823,200,0.775,0.767
1018,Region 7,201017,88,23637,184,0.778,0.735
1018,Region 7,201018,75,21618,144,0.666,0.569
1018,Region 8,200935,73,37704,320,0.849,0.692
1018,Region 8,200936,70,34102,522,1.531,1.384
1018,Region 8,200937,70,37783,779,2.062,1.895
1018,Region 8,200938,70,37425,922,2.464,2.234
1018,Region 8,200939,70,39445,1570,3.98,3.886
1018,Region 8,200940,104,57408,3783,6.59,6.229
1018,Region 8,200941,112,58392,5133,8.791,8.301
1018,Region 8,200942,114,59815,5110,8.543,8.515
1018,Region 8,200943,109,50253,3074,6.117,6.036
1018,Region 8,200944,106,51755,2593,5.01,4.792
1018,Region 8,200945,105,52639,1537,2.92,2.869
1018,Region 8,200946,102,51637,1243,2.407,2.424
1018,Region 8,200947,105,41023,858,2.092,2.052
1018,Region 8,200948,103,52479,953,1.816,1.689
1018,Region 8,200949,101,47136,757,1.606,1.468
1018,Region 8,200950,100,48510,687,1.416,1.295
1018,Region 8,200951,85,30031,441,1.468,1.503
1018,Region 8,200952,93,34590,536,1.55,1.376
1018,Region 8,201001,92,47733,536,1.123,1.01
1018,Region 8,201002,96,47105,410,0.87,0.826
1018,Region 8,201003,98,48739,660,1.354,1.257
1018,Region 8,201004,98,52490,819,1.56,1.414
1018,Region 8,201005,94,51692,760,1.47,1.519
1018,Region 8,201006,89,50413,754,1.496,1.367
1018,Region 8,201007,76,43889,624,1.422,1.453
1018,Region 8,201008,93,54538,843,1.546,1.454
1018,Region 8,201009,93,57237,743,1.298,1.207
1018,Region 8,201010,95,54791,719,1.312,1.181
1018,Region 8,201011,92,49445,617,1.248,1.168
1018,Region 8,201012,95,50813,589,1.159,0.97
1018,Region 8,201013,92,46626,535,1.147,0.988
1018,Region 8,201014,93,46136,414,0.897,0.785
1018,Region 8,201015,90,45023,394,0.875,0.74
1018,Region 8,201016,82,42699,329,0.771,0.73
1018,Region 8,201017,72,36569,107,0.293,0.307
1018,Region 8,201018,55,29549,70,0.237,0.243
1018,Region 9,200935,187,50225,1397,2.781,2.918
1018,Region 9,200936,186,48339,1497,3.097,3.371
1018,Region 9,200937,182,54904,1743,3.175,3.608
1018,Region 9,200938,156,49087,1810,3.687,3.352
1018,Region 9,200939,158,50606,2332,4.608,4.966
1018,Region 9,200940,248,96336,4715,4.894,5.997
1018,Region 9,200941,267,95835,5889,6.145,7.261
1018,Region 9,200942,263,97307,4390,4.511,5.953
1018,Region 9,200943,262,99306,4631,4.663,6.508
1018,Region 9,200944,271,96920,4256,4.391,6.317
1018,Region 9,200945,274,91948,3359,3.653,5.138
1018,Region 9,200946,273,101283,3482,3.438,4.572
1018,Region 9,200947,265,72748,2869,3.944,5.395
1018,Region 9,200948,265,96601,2867,2.968,3.923
1018,Region 9,200949,261,94472,2445,2.588,3.424
1018,Region 9,200950,245,84819,2064,2.433,3.585
1018,Region 9,200951,236,56608,1517,2.68,4.106
1018,Region 9,200952,233,58710,1806,3.076,4.402
1018,Region 9,201001,242,78384,1716,2.189,3.092
1018,Region 9,201002,253,92958,1782,1.917,2.992
1018,Region 9,201003,257,80507,1582,1.965,2.838
1018,Region 9,201004,255,93196,2039,2.188,3.28
1018,Region 9,201005,251,95376,2163,2.268,3.322
1018,Region 9,201006,236,85527,2246,2.626,3.855
1018,Region 9,201007,244,81860,1565,1.912,2.529
1018,Region 9,201008,239,87995,2245,2.551,3.445
1018,Region 9,201009,240,88740,2133,2.404,3.411
1018,Region 9,201010,230,84184,1850,2.198,3.171
1018,Region 9,201011,227,76963,1757,2.283,3.311
1018,Region 9,201012,228,74819,1482,1.981,2.818
1018,Region 9,201013,218,78143,1651,2.113,3.079
1018,Region 9,201014,213,77889,1312,1.684,2.329
1018,Region 9,201015,217,83593,1335,1.597,2.106
1018,Region 9,201016,203,73310,1153,1.573,2.046
1018,Region 9,201017,192,70924,1182,1.667,2.146
1018,Region 9,201018,119,35104,809,2.305,2.344
